Customer_ID,Customer_Name,Age,Gender,Churn,State,City,Membership_Level
24104,Christopher Frederick,26,Female,0,Selangor,Puchong,Bronze
24105,Alexander Thomas,44,Female,0,Selangor,Rawang,Bronze
24106,Mark Barrett,52,Male,0,Sarawak,Kuching,Silver 
24106,Mark Barrett,52,Male,0,Sarawak,Kuching,Silver 
24107,Cody Taylor,35,Female,0,Sabah,Kota Kinabalu,Silver 
24108,Justin Fleming,36,Male,1,Johor,Nusajaya,Gold 
24108,Justin Fleming,36,Male,1,Johor,Nusajaya,Gold 
24111,Lawrence Hendrix,68,Male,0,Selangor,Rawang,Silver 
24112,Timothy Doyle,44,Male,0,Negeri Sembilan,Seremban,Silver 
24112,Timothy Doyle,44,Male,0,Negeri Sembilan,Seremban,Silver 
24113,Justin Bartlett,59,Female,1,Sarawak,Bintulu,Bronze
24114,Bryan Kelly,26,Female,0,Sabah,Sandakan,Silver 
24114,Bryan Kelly,26,Female,0,Sabah,Sandakan,Silver 
24115,Brandon Hoffman,46,Female,0,Melaka,Melaka,Silver 
24115,Brandon Hoffman,46,Female,0,Melaka,Melaka,Silver 
24117,Katelyn Lewis,26,Male,0,Putrajaya,Putrajaya,Silver 
24117,Katelyn Lewis,26,Male,0,Putrajaya,Putrajaya,Silver 
24118,Rebecca Tyler,65,Female,0,Kelantan,Kota Bharu,Gold 
24118,Rebecca Tyler,65,Female,0,Kelantan,Kota Bharu,Gold 
24118,Rebecca Tyler,65,Female,0,Kelantan,Kota Bharu,Gold 
24119,William Wood,47,Male,1,Perlis,Kangar,Gold 
24119,William Wood,47,Male,1,Perlis,Kangar,Gold 
24120,Jerry Richardson,36,Female,0,Sabah,Lahad Datu,Silver 
24121,John Pearson,56,Male,0,Kelantan,Kota Bharu,Gold 
24121,John Pearson,56,Male,0,Kelantan,Kota Bharu,Gold 
24122,Richard Lowery,69,Female,0,Selangor,Klang,Silver 
24123,David Moore,47,Female,0,Sabah,Lahad Datu,Gold 
24123,David Moore,47,Female,0,Sabah,Lahad Datu,Gold 
24124,Steven Clark,19,Female,1,Selangor,Klang,Silver 
24124,Steven Clark,19,Female,1,Selangor,Klang,Silver 
24125,Lydia Hughes,43,Male,0,Melaka,Melaka,Gold 
24125,Lydia Hughes,43,Male,0,Melaka,Melaka,Gold 
24125,Lydia Hughes,43,Male,0,Melaka,Melaka,Gold 
24125,Lydia Hughes,43,Male,0,Melaka,Melaka,Gold 
24125,Lydia Hughes,43,Male,0,Melaka,Melaka,Gold 
24128,Joshua Nelson,21,Male,0,Pulau Pinang,Pulau Pinang,Silver 
24130,Jane Wright,53,Female,0,Selangor,Puchong,Silver 
24130,Jane Wright,53,Female,0,Selangor,Puchong,Silver 
24130,Jane Wright,53,Female,0,Selangor,Puchong,Silver 
24131,Andrew Hayes,23,Female,0,Kelantan,Bachok,Silver 
24131,Andrew Hayes,23,Female,0,Kelantan,Bachok,Silver 
24131,Andrew Hayes,23,Female,0,Kelantan,Bachok,Silver 
24131,Andrew Hayes,23,Female,0,Kelantan,Bachok,Silver 
24132,Joshua Williams,56,Male,0,Sarawak,Bintulu,Silver 
24133,Veronica Gibson,58,Female,0,Selangor,Shah Alam,Silver 
24133,Veronica Gibson,58,Female,0,Selangor,Shah Alam,Silver 
24135,Lauren Lopez,40,Male,1,Kedah,Alor Setar,Gold 
24135,Lauren Lopez,40,Male,1,Kedah,Alor Setar,Gold 
24136,John Cunningham,48,Female,0,Pulau Pinang,Pulau Pinang,Silver 
24136,John Cunningham,48,Female,0,Pulau Pinang,Pulau Pinang,Silver 
24136,John Cunningham,48,Female,0,Pulau Pinang,Pulau Pinang,Silver 
24137,Susan Russell,42,Female,0,Selangor,Shah Alam,Silver 
24138,Zachary Roberts,38,Female,0,Pulau Pinang,Butterworth,Silver 
24139,Shannon White,68,Male,0,Pulau Pinang,Butterworth,Gold 
24139,Shannon White,68,Male,0,Pulau Pinang,Butterworth,Gold 
24140,Mark Ward,19,Female,1,Negeri Sembilan,Seremban,Gold 
24141,Jeffery Gray,39,Female,1,Putrajaya,Putrajaya,Silver 
24142,Loretta Brown,34,Female,0,Pulau Pinang,Pulau Pinang,Silver 
24143,Renee Mccann,63,Female,0,Selangor,Shah Alam,Silver 
24143,Renee Mccann,63,Female,0,Selangor,Shah Alam,Silver 
24144,Dana Love,28,Female,0,Pulau Pinang,Butterworth,Silver 
24144,Dana Love,28,Female,0,Pulau Pinang,Butterworth,Silver 
24147,Rachel Jennings,45,Female,0,Sarawak,Bintulu,Silver 
24148,Trevor Howard,50,Male,0,Sarawak,Kuching,Silver 
24148,Trevor Howard,50,Male,0,Sarawak,Kuching,Silver 
24148,Trevor Howard,50,Male,0,Sarawak,Kuching,Silver 
24149,Melinda Jackson,35,Female,0,Selangor,Klang,Silver 
24149,Melinda Jackson,35,Female,0,Selangor,Klang,Silver 
24149,Melinda Jackson,35,Female,0,Selangor,Klang,Silver 
24150,Michelle Lee,42,Female,0,Negeri Sembilan,Kuala Pilah,Silver 
24151,Steven Thomas,37,Female,1,Putrajaya,Putrajaya,Silver 
24152,Charles Ferguson,25,Female,1,Putrajaya,Putrajaya,Silver 
24154,Cindy Thomas,58,Female,1,Sarawak,Kuching,Silver 
24154,Cindy Thomas,58,Female,1,Sarawak,Kuching,Silver 
24154,Cindy Thomas,58,Female,1,Sarawak,Kuching,Silver 
24155,Cathy Dorsey,53,Male,0,Johor,Johor Bahru,Bronze
24157,Mitchell Sanchez,47,Female,0,Kelantan,Pasir Mas,Silver 
24157,Mitchell Sanchez,47,Female,0,Kelantan,Pasir Mas,Silver 
24157,Mitchell Sanchez,47,Female,0,Kelantan,Pasir Mas,Silver 
24158,Jesus Strong,25,Female,0,Perak,Taiping,Silver 
24158,Jesus Strong,25,Female,0,Perak,Taiping,Silver 
24159,Robert Fritz,33,Female,0,Melaka,Melaka,Silver 
24160,Danielle Miller,18,Male,0,Selangor,Klang,Silver 
24161,Danny Wilkins,37,Female,1,Terengganu,Kuala Terengganu,Silver 
24162,Andrea Rodriguez,37,Male,1,Johor,Johor Bahru,Silver 
24162,Andrea Rodriguez,37,Male,1,Johor,Johor Bahru,Silver 
24162,Andrea Rodriguez,37,Male,1,Johor,Johor Bahru,Silver 
24163,Kyle Compton,45,Female,1,Selangor,Shah Alam,Silver 
24164,Melvin Williams,36,Female,1,Sabah,Sandakan,Silver 
24165,Jacob Friedman,19,Female,1,Kedah,Alor Star,Silver 
24166,Mary Cohen,60,Female,0,Kelantan,Kota Bharu,Gold 
24166,Mary Cohen,60,Female,0,Kelantan,Kota Bharu,Gold 
24166,Mary Cohen,60,Female,0,Kelantan,Kota Bharu,Gold 
24166,Mary Cohen,60,Female,0,Kelantan,Kota Bharu,Gold 
24167,Mr. David Herman Jr.,33,Male,0,Selangor,Klang,Bronze
24169,Jeanette Anderson,56,Male,0,Sarawak,Bintulu,Silver 
24169,Jeanette Anderson,56,Male,0,Sarawak,Bintulu,Silver 
24170,Mariah Washington,39,Male,1,Perak,Ipoh,Gold 
24170,Mariah Washington,39,Male,1,Perak,Ipoh,Gold 
24170,Mariah Washington,39,Male,1,Perak,Ipoh,Gold 
24170,Mariah Washington,39,Male,1,Perak,Ipoh,Gold 
24171,Andrew Jones,49,Female,0,Sabah,Lahad Datu,Gold 
24172,Mary Ponce,41,Female,0,Selangor,Rawang,Silver 
24172,Mary Ponce,41,Female,0,Selangor,Rawang,Silver 
24172,Mary Ponce,41,Female,0,Selangor,Rawang,Silver 
24173,Mark Moore,21,Female,0,Kedah,Alor Setar,Gold 
24173,Mark Moore,21,Female,0,Kedah,Alor Setar,Gold 
24174,Kyle Vargas,53,Male,0,Sabah,Lahad Datu,Silver 
24174,Kyle Vargas,53,Male,0,Sabah,Lahad Datu,Silver 
24175,Melissa Young,38,Female,0,Kedah,Alor Setar,Silver 
24175,Melissa Young,38,Female,0,Kedah,Alor Setar,Silver 
24178,Dylan Miller,56,Female,0,Selangor,Puchong,Silver 
24179,Alyssa Ray,50,Female,0,Negeri Sembilan,Seremban,Silver 
24180,Mary Martin,37,Female,0,Pulau Pinang,Pulau Pinang,Gold 
24180,Mary Martin,37,Female,0,Pulau Pinang,Pulau Pinang,Gold 
24180,Mary Martin,37,Female,0,Pulau Pinang,Pulau Pinang,Gold 
24181,Paul Bryant,62,Female,0,Melaka,Melaka,Bronze
24182,Wanda Cannon,52,Female,0,Selangor,Puchong,Silver 
24185,Randall Cameron,68,Female,0,Selangor,Rawang,Silver 
24186,Heather Williams,55,Female,0,Perak,Taiping,Gold 
24187,Kathleen Rodriguez,61,Female,1,Kelantan,Pasir Mas,Gold 
24188,Nicole Velasquez,70,Male,0,Melaka,Melaka,Silver 
24188,Nicole Velasquez,70,Male,0,Melaka,Melaka,Silver 
24188,Nicole Velasquez,70,Male,0,Melaka,Melaka,Silver 
24190,Sarah Gonzalez,44,Male,0,Sabah,Sandakan,Silver 
24190,Sarah Gonzalez,44,Male,0,Sabah,Sandakan,Silver 
24193,Kristin Vance,30,Male,0,Perak,Ipoh,Silver 
24193,Kristin Vance,30,Male,0,Perak,Ipoh,Silver 
24194,Meredith Wang,31,Male,0,Negeri Sembilan,Seremban,Silver 
24195,Tonya Moore,49,Female,0,Sarawak,Kuching,Silver 
24195,Tonya Moore,49,Female,0,Sarawak,Kuching,Silver 
24196,Mallory Pena,36,Male,0,Kelantan,Bachok,Silver 
24196,Mallory Pena,36,Male,0,Kelantan,Bachok,Silver 
24197,Jason Brown,68,Male,0,Johor,Johor Bahru,Gold 
24198,Alexis Smith,28,Female,0,Perlis,Kangar,Silver 
24198,Alexis Smith,28,Female,0,Perlis,Kangar,Silver 
24199,Rose Pierce,26,Male,0,Terengganu,Kuala Terengganu,Gold 
24199,Rose Pierce,26,Male,0,Terengganu,Kuala Terengganu,Gold 
24199,Rose Pierce,26,Male,0,Terengganu,Kuala Terengganu,Gold 
24199,Rose Pierce,26,Male,0,Terengganu,Kuala Terengganu,Gold 
24200,Jennifer Brown,38,Female,1,Selangor,Petaling Jaya,Platinum
24200,Jennifer Brown,38,Female,1,Selangor,Petaling Jaya,Platinum
24200,Jennifer Brown,38,Female,1,Selangor,Petaling Jaya,Platinum
24201,Cheryl Knight,29,Female,1,Sabah,Tawau,Silver 
24202,Thomas Lambert,53,Male,0,Pulau Pinang,Butterworth,Silver 
24202,Thomas Lambert,53,Male,0,Pulau Pinang,Butterworth,Silver 
24202,Thomas Lambert,53,Male,0,Pulau Pinang,Butterworth,Silver 
24204,Cameron Lin,18,Male,1,Negeri Sembilan,Kuala Pilah,Bronze
24205,Michelle Solis DVM,37,Female,0,Selangor,Shah Alam,Silver 
24207,Dr. William Robinson,45,Male,0,Kelantan,Pasir Mas,Silver 
24207,Dr. William Robinson,45,Male,0,Kelantan,Pasir Mas,Silver 
24207,Dr. William Robinson,45,Male,0,Kelantan,Pasir Mas,Silver 
24208,Crystal Rogers,44,Male,0,Kelantan,Pasir Mas,Silver 
24209,Karen Pope,38,Female,0,Putrajaya,Putrajaya,Silver 
24210,Melanie Johnson,56,Male,0,Johor,Johor Bahru,Silver 
24212,Alyssa Jones,49,Female,0,Selangor,Petaling Jaya,Silver 
24212,Alyssa Jones,49,Female,0,Selangor,Petaling Jaya,Silver 
24212,Alyssa Jones,49,Female,0,Selangor,Petaling Jaya,Silver 
24215,Jessica Pierce,18,Male,1,Kelantan,Bachok,Silver 
24217,Joshua Lynch,20,Female,1,Putrajaya,Putrajaya,Silver 
24217,Joshua Lynch,20,Female,1,Putrajaya,Putrajaya,Silver 
24219,Scott Kent,57,Female,0,Kuala Lumpur,Kuala Lumpur,Silver 
24219,Scott Kent,57,Female,0,Kuala Lumpur,Kuala Lumpur,Silver 
24220,Dawn Johnson,55,Male,0,Melaka,Melaka,Silver 
24221,Elizabeth Edwards,50,Male,0,Kelantan,Pasir Mas,Gold 
24221,Elizabeth Edwards,50,Male,0,Kelantan,Pasir Mas,Gold 
24223,Rhonda Branch,36,Female,0,Sarawak,Kuching,Gold 
24223,Rhonda Branch,36,Female,0,Sarawak,Kuching,Gold 
24223,Rhonda Branch,36,Female,0,Sarawak,Kuching,Gold 
24223,Rhonda Branch,36,Female,0,Sarawak,Kuching,Gold 
24227,Mr. Shawn Pierce,25,Female,1,Sarawak,Bintulu,Silver 
24227,Mr. Shawn Pierce,25,Female,1,Sarawak,Bintulu,Silver 
24228,Courtney Rogers,60,Female,1,Sabah,Tawau,Silver 
24228,Courtney Rogers,60,Female,1,Sabah,Tawau,Silver 
24229,Bradley Vasquez,45,Female,0,Kelantan,Bachok,Silver 
24230,Christopher Nielsen,35,Male,1,Kedah,Alor Setar,Gold 
24230,Christopher Nielsen,35,Male,1,Kedah,Alor Setar,Gold 
24230,Christopher Nielsen,35,Male,1,Kedah,Alor Setar,Gold 
24231,Desiree Brown,30,Male,0,Sabah,Kota Kinabalu,Silver 
24231,Desiree Brown,30,Male,0,Sabah,Kota Kinabalu,Silver 
24231,Desiree Brown,30,Male,0,Sabah,Kota Kinabalu,Silver 
24232,Brian Clark,39,Male,0,Kedah,Alor Setar,Silver 
24232,Brian Clark,39,Male,0,Kedah,Alor Setar,Silver 
24233,Christopher Guzman,58,Female,0,Selangor,Petaling Jaya,Silver 
24233,Christopher Guzman,58,Female,0,Selangor,Petaling Jaya,Silver 
24234,Carrie Mahoney,55,Male,0,Selangor,Puchong,Bronze
24236,Michael Martinez,34,Male,0,Negeri Sembilan,Kuala Pilah,Platinum
24236,Michael Martinez,34,Male,0,Negeri Sembilan,Kuala Pilah,Platinum
24236,Michael Martinez,34,Male,0,Negeri Sembilan,Kuala Pilah,Platinum
24236,Michael Martinez,34,Male,0,Negeri Sembilan,Kuala Pilah,Platinum
24237,Shannon Hoffman,27,Female,0,Terengganu,Kuala Terengganu,Silver 
24238,Joseph Avila,53,Male,0,Negeri Sembilan,Seremban,Silver 
24238,Joseph Avila,53,Male,0,Negeri Sembilan,Seremban,Silver 
24239,Stephanie Harris,27,Male,0,Selangor,Petaling Jaya,Gold 
24239,Stephanie Harris,27,Male,0,Selangor,Petaling Jaya,Gold 
24240,Benjamin Baker,41,Male,0,Melaka,Melaka,Silver 
24240,Benjamin Baker,41,Male,0,Melaka,Melaka,Silver 
24241,Jacob Walker,39,Male,0,Kedah,Alor Setar,Gold 
24242,Mary Hernandez,36,Male,0,Perlis,Kangar,Gold 
24243,Wendy Davis,40,Female,0,Kelantan,Bachok,Silver 
24243,Wendy Davis,40,Female,0,Kelantan,Bachok,Silver 
24243,Wendy Davis,40,Female,0,Kelantan,Bachok,Silver 
24244,Jason Mason,63,Female,0,Selangor,Shah Alam,Silver 
24244,Jason Mason,63,Female,0,Selangor,Shah Alam,Silver 
24247,Curtis Young,68,Female,0,Selangor,Shah Alam,Silver 
24247,Curtis Young,68,Female,0,Selangor,Shah Alam,Silver 
24248,Luis Hess,42,Male,0,Pulau Pinang,Butterworth,Silver 
24248,Luis Hess,42,Male,0,Pulau Pinang,Butterworth,Silver 
24249,Brenda Morgan,56,Female,0,Pulau Pinang,Pulau Pinang,Silver 
24249,Brenda Morgan,56,Female,0,Pulau Pinang,Pulau Pinang,Silver 
24250,Gabriella Wright,34,Male,0,Johor,Nusajaya,Silver 
24250,Gabriella Wright,34,Male,0,Johor,Nusajaya,Silver 
24252,Michael Morales,37,Female,0,Perak,Ipoh,Gold 
24252,Michael Morales,37,Female,0,Perak,Ipoh,Gold 
24252,Michael Morales,37,Female,0,Perak,Ipoh,Gold 
24253,Linda Sanchez,61,Male,0,Kuala Lumpur,Kuala Lumpur,Silver 
24253,Linda Sanchez,61,Male,0,Kuala Lumpur,Kuala Lumpur,Silver 
24253,Linda Sanchez,61,Male,0,Kuala Lumpur,Kuala Lumpur,Silver 
24254,Luke Castillo,45,Male,0,Pulau Pinang,Butterworth,Silver 
24256,Phillip Freeman,19,Male,0,Johor,Nusajaya,Silver 
24256,Phillip Freeman,19,Male,0,Johor,Nusajaya,Silver 
24257,Jean Romero,53,Male,0,Pulau Pinang,Butterworth,Silver 
24257,Jean Romero,53,Male,0,Pulau Pinang,Butterworth,Silver 
24258,Joshua Daniels,25,Male,0,Perak,Ipoh,Silver 
24260,Linda Williams,27,Male,0,Selangor,Puchong,Gold 
24260,Linda Williams,27,Male,0,Selangor,Puchong,Gold 
24261,Teresa Rangel,18,Male,0,Pulau Pinang,Butterworth,Silver 
24261,Teresa Rangel,18,Male,0,Pulau Pinang,Butterworth,Silver 
24261,Teresa Rangel,18,Male,0,Pulau Pinang,Butterworth,Silver 
24262,Kevin Kirby,36,Male,0,Putrajaya,Putrajaya,Gold 
24262,Kevin Kirby,36,Male,0,Putrajaya,Putrajaya,Gold 
24263,Stuart Hamilton,30,Female,0,Perak,Taiping,Silver 
24264,Victoria Cohen,57,Female,0,Putrajaya,Putrajaya,Silver 
24265,Shelia Sutton,66,Female,0,Melaka,Melaka,Silver 
24265,Shelia Sutton,66,Female,0,Melaka,Melaka,Silver 
24266,Rodney Jackson,52,Female,0,Sarawak,Bintulu,Silver 
24267,Rebecca Russo,39,Male,0,Perlis,Kangar,Silver 
24267,Rebecca Russo,39,Male,0,Perlis,Kangar,Silver 
24268,Samuel Harris,50,Female,0,Putrajaya,Putrajaya,Silver 
24268,Samuel Harris,50,Female,0,Putrajaya,Putrajaya,Silver 
24269,Dominique Newton,41,Female,0,Melaka,Melaka,Silver 
24270,Phillip Harris,60,Male,1,Kelantan,Bachok,Silver 
24271,Gordon Tate,32,Male,1,Perak,Ipoh,Silver 
24272,Charles Davis,53,Female,0,Kelantan,Bachok,Gold 
24273,Jason Salazar,37,Female,0,Negeri Sembilan,Seremban,Silver 
24273,Jason Salazar,37,Female,0,Negeri Sembilan,Seremban,Silver 
24274,Rebecca Thomas,43,Male,0,Terengganu,Kuala Terengganu,Silver 
24275,Monique Hall,28,Female,0,Kelantan,Pasir Mas,Silver 
24275,Monique Hall,28,Female,0,Kelantan,Pasir Mas,Silver 
24276,John Hoover,23,Male,0,Johor,Nusajaya,Silver 
24277,Carolyn Wells,65,Male,0,Selangor,Puchong,Bronze
24278,Karen Martinez,27,Female,0,Sabah,Lahad Datu,Silver 
24280,Joshua Thomas,58,Female,1,Kelantan,Kota Bharu,Gold 
24281,Joel Mcgee,39,Female,0,Putrajaya,Putrajaya,Silver 
24282,Lacey Brooks,40,Female,0,Kelantan,Kota Bharu,Silver 
24282,Lacey Brooks,40,Female,0,Kelantan,Kota Bharu,Silver 
24283,Sandra Romero,60,Male,1,Negeri Sembilan,Kuala Pilah,Silver 
24284,Trevor Crawford,43,Female,0,Perlis,Kangar,Silver 
24284,Trevor Crawford,43,Female,0,Perlis,Kangar,Silver 
24284,Trevor Crawford,43,Female,0,Perlis,Kangar,Silver 
24285,Amy Ruiz,66,Female,0,Terengganu,Kuala Terengganu,Silver 
24285,Amy Ruiz,66,Female,0,Terengganu,Kuala Terengganu,Silver 
24286,Dylan Bray,48,Female,0,Negeri Sembilan,Seremban,Silver 
24287,Jason Jackson,61,Male,0,Johor,Nusajaya,Gold 
24288,Richard Griffin,37,Male,0,Sabah,Lahad Datu,Silver 
24289,Kevin Ford,67,Female,0,Negeri Sembilan,Kuala Pilah,Gold 
24289,Kevin Ford,67,Female,0,Negeri Sembilan,Kuala Pilah,Gold 
24289,Kevin Ford,67,Female,0,Negeri Sembilan,Kuala Pilah,Gold 
24289,Kevin Ford,67,Female,0,Negeri Sembilan,Kuala Pilah,Gold 
24290,Angela Hunter,67,Male,0,Selangor,Shah Alam,Silver 
24292,Jessica Austin,61,Female,0,Melaka,Melaka,Gold 
24292,Jessica Austin,61,Female,0,Melaka,Melaka,Gold 
24293,Justin Howard,41,Female,1,Selangor,Petaling Jaya,Silver 
24293,Justin Howard,41,Female,1,Selangor,Petaling Jaya,Silver 
24293,Justin Howard,41,Female,1,Selangor,Petaling Jaya,Silver 
24294,Tony Gonzalez,45,Male,0,Sarawak,Bintulu,Silver 
24294,Tony Gonzalez,45,Male,0,Sarawak,Bintulu,Silver 
24294,Tony Gonzalez,45,Male,0,Sarawak,Bintulu,Silver 
24295,Rachel Martinez,32,Male,0,Kelantan,Kota Bharu,Gold 
24295,Rachel Martinez,32,Male,0,Kelantan,Kota Bharu,Gold 
24296,Michael Brown,42,Female,0,Kuala Lumpur,Kuala Lumpur,Gold 
24296,Michael Brown,42,Female,0,Kuala Lumpur,Kuala Lumpur,Gold 
24297,Michael Torres,27,Male,0,Selangor,Shah Alam,Gold 
24297,Michael Torres,27,Male,0,Selangor,Shah Alam,Gold 
24297,Michael Torres,27,Male,0,Selangor,Shah Alam,Gold 
24298,Dean Wood,63,Female,0,Negeri Sembilan,Kuala Pilah,Silver 
24299,Timothy Johnson,67,Female,1,Johor,Nusajaya,Gold 
24299,Timothy Johnson,67,Female,1,Johor,Nusajaya,Gold 
24300,James Prince,47,Female,0,Selangor,Rawang,Bronze
24301,Stephanie Jenkins,67,Female,0,Kuala Lumpur,Kuala Lumpur,Gold 
24301,Stephanie Jenkins,67,Female,0,Kuala Lumpur,Kuala Lumpur,Gold 
24301,Stephanie Jenkins,67,Female,0,Kuala Lumpur,Kuala Lumpur,Gold 
24303,Andrew Stewart,34,Female,0,Negeri Sembilan,Kuala Pilah,Bronze
24304,Cynthia Jones,25,Female,1,Kuala Lumpur,Kuala Lumpur,Silver 
24305,Brooke Santana,42,Female,1,Sarawak,Bintulu,Silver 
24306,Dr. Angela Greene MD,48,Male,0,Johor,Johor Bahru,Silver 
24308,Ronald Carney,33,Male,0,Kuala Lumpur,Kuala Lumpur,Bronze
24309,Crystal Freeman,26,Male,1,Negeri Sembilan,Kuala Pilah,Silver 
24311,Michael Becker,37,Female,1,Pulau Pinang,Butterworth,Silver 
24311,Michael Becker,37,Female,1,Pulau Pinang,Butterworth,Silver 
24312,Danielle Boone,62,Male,0,Johor,Nusajaya,Silver 
24312,Danielle Boone,62,Male,0,Johor,Nusajaya,Silver 
24312,Danielle Boone,62,Male,0,Johor,Nusajaya,Silver 
24313,Matthew Moses,33,Female,0,Putrajaya,Putrajaya,Silver 
24314,Nicole Larsen,40,Male,0,Kedah,Alor Star,Silver 
24315,Rose Vega,24,Female,0,Kelantan,Kota Bharu,Silver 
24316,Jessica Curry,25,Female,1,Johor,Nusajaya,Silver 
24316,Jessica Curry,25,Female,1,Johor,Nusajaya,Silver 
24316,Jessica Curry,25,Female,1,Johor,Nusajaya,Silver 
24318,William Webster,46,Male,1,Kelantan,Kota Bharu,Silver 
24318,William Webster,46,Male,1,Kelantan,Kota Bharu,Silver 
24319,Melissa Mcconnell,55,Male,0,Johor,Johor Bahru,Bronze
24321,Dennis Lamb,43,Male,0,Kelantan,Kota Bharu,Bronze
24323,Steven Pearson,46,Male,0,Selangor,Rawang,Silver 
24323,Steven Pearson,46,Male,0,Selangor,Rawang,Silver 
24324,Todd Torres,33,Male,0,Kelantan,Pasir Mas,Silver 
24324,Todd Torres,33,Male,0,Kelantan,Pasir Mas,Silver 
24324,Todd Torres,33,Male,0,Kelantan,Pasir Mas,Silver 
24325,Christopher Jones,62,Female,0,Terengganu,Kuala Terengganu,Platinum
24326,Willie Miller,52,Male,0,Kelantan,Pasir Mas,Silver 
24326,Willie Miller,52,Male,0,Kelantan,Pasir Mas,Silver 
24326,Willie Miller,52,Male,0,Kelantan,Pasir Mas,Silver 
24326,Willie Miller,52,Male,0,Kelantan,Pasir Mas,Silver 
24327,Kimberly Fischer,54,Male,0,Kedah,Alor Setar,Silver 
24330,Julian Parker,55,Male,0,Perak,Taiping,Silver 
24330,Julian Parker,55,Male,0,Perak,Taiping,Silver 
24330,Julian Parker,55,Male,0,Perak,Taiping,Silver 
24331,Heather Mendoza,27,Female,0,Perak,Taiping,Gold 
24331,Heather Mendoza,27,Female,0,Perak,Taiping,Gold 
24331,Heather Mendoza,27,Female,0,Perak,Taiping,Gold 
24331,Heather Mendoza,27,Female,0,Perak,Taiping,Gold 
24332,Erika Rodriguez,42,Female,1,Negeri Sembilan,Kuala Pilah,Gold 
24333,Lauren Obrien,55,Male,0,Sabah,Tawau,Silver 
24333,Lauren Obrien,55,Male,0,Sabah,Tawau,Silver 
24336,Veronica Buchanan,46,Male,1,Sabah,Kota Kinabalu,Silver 
24337,Jennifer Fernandez,43,Female,0,Terengganu,Kuala Terengganu,Gold 
24337,Jennifer Fernandez,43,Female,0,Terengganu,Kuala Terengganu,Gold 
24338,Christopher Morales,34,Male,1,Sarawak,Bintulu,Silver 
24338,Christopher Morales,34,Male,1,Sarawak,Bintulu,Silver 
24341,Jermaine Franklin,38,Male,0,Perak,Ipoh,Silver 
24342,Kyle Brown,24,Female,1,Putrajaya,Putrajaya,Gold 
24343,Susan Phillips,23,Female,0,Negeri Sembilan,Seremban,Silver 
24343,Susan Phillips,23,Female,0,Negeri Sembilan,Seremban,Silver 
24345,Brad Edwards,18,Male,1,Kuala Lumpur,Kuala Lumpur,Silver 
24346,Rodney Young,19,Female,0,Pulau Pinang,Butterworth,Bronze
24347,Robin Carr,21,Male,0,Pulau Pinang,Butterworth,Silver 
24347,Robin Carr,21,Male,0,Pulau Pinang,Butterworth,Silver 
24349,Jessica Mckenzie,23,Male,1,Selangor,Klang,Silver 
24349,Jessica Mckenzie,23,Male,1,Selangor,Klang,Silver 
24350,Ronnie Wilson,62,Female,0,Perlis,Kangar,Silver 
24351,Alexandra Hatfield,63,Male,0,Kedah,Alor Setar,Silver 
24352,Michael Edwards,27,Male,0,Perak,Taiping,Gold 
24354,Daniel Gonzalez,56,Female,0,Negeri Sembilan,Seremban,Gold 
24354,Daniel Gonzalez,56,Female,0,Negeri Sembilan,Seremban,Gold 
24355,Brian Ortega,41,Male,0,Johor,Johor Bahru,Gold 
24355,Brian Ortega,41,Male,0,Johor,Johor Bahru,Gold 
24355,Brian Ortega,41,Male,0,Johor,Johor Bahru,Gold 
24357,Valerie Mann,41,Male,0,Selangor,Petaling Jaya,Gold 
24357,Valerie Mann,41,Male,0,Selangor,Petaling Jaya,Gold 
24358,Troy Hayes,52,Male,1,Selangor,Rawang,Bronze
24360,Dominique Payne,55,Male,0,Negeri Sembilan,Seremban,Silver 
24361,Katie Meyer,53,Male,0,Sarawak,Bintulu,Silver 
24361,Katie Meyer,53,Male,0,Sarawak,Bintulu,Silver 
24361,Katie Meyer,53,Male,0,Sarawak,Bintulu,Silver 
24363,Melissa Riley,61,Female,0,Perak,Ipoh,Silver 
24363,Melissa Riley,61,Female,0,Perak,Ipoh,Silver 
24364,Derrick Smith,67,Female,1,Perak,Ipoh,Silver 
24365,Jamie Williams,32,Female,1,Melaka,Melaka,Gold 
24366,William Gonzalez,27,Female,0,Kelantan,Bachok,Gold 
24366,William Gonzalez,27,Female,0,Kelantan,Bachok,Gold 
24366,William Gonzalez,27,Female,0,Kelantan,Bachok,Gold 
24367,Tonya Randolph,41,Male,0,Selangor,Puchong,Silver 
24367,Tonya Randolph,41,Male,0,Selangor,Puchong,Silver 
24368,Richard Mueller,46,Male,0,Perlis,Kangar,Bronze
24369,James Wilkinson,18,Female,0,Sabah,Kota Kinabalu,Silver 
24370,Nicholas Martinez,33,Male,0,Terengganu,Kuala Terengganu,Gold 
24370,Nicholas Martinez,33,Male,0,Terengganu,Kuala Terengganu,Gold 
24370,Nicholas Martinez,33,Male,0,Terengganu,Kuala Terengganu,Gold 
24370,Nicholas Martinez,33,Male,0,Terengganu,Kuala Terengganu,Gold 
24371,Nicholas Wood,20,Female,1,Kelantan,Kota Bharu,Silver 
24372,John Martin,27,Male,0,Pulau Pinang,Butterworth,Silver 
24374,Erika Smith,44,Male,1,Perlis,Kangar,Gold 
24374,Erika Smith,44,Male,1,Perlis,Kangar,Gold 
24374,Erika Smith,44,Male,1,Perlis,Kangar,Gold 
